MaxAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,FpDensityMorgan1,BCUT2D_MWHI,BCUT2D_LOGPLOW,AvgIpc,BalabanJ,PEOE_VSA11,PEOE_VSA13,PEOE_VSA14,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA9,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA10,SlogP_VSA12,SlogP_VSA4,SlogP_VSA7,SlogP_VSA8,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,VSA_EState8,NumAliphaticCarbocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,Value
13.578287,-4.2963905,0.3097581,11.736842,555.63,0.7368421,32.233772,-2.355344,2.9165,1.8065784,9.837254,10.023292,5.9693055,16.835594,0.0,0.0,30.331835,35.4508,25.069567,90.49259,11.499023,5.6873865,0.0,0.0,0.0,10.772449,27.834923,4.305216,62.75053,36.3982,0.0,-0.83149767,0.0,0.0,0.0,6.17
14.109827,-4.2277284,0.21293123,11.904762,608.698,0.7619048,32.23473,-2.341381,3.2930346,1.8037162,0.0,25.953762,0.0,26.233791,0.0,0.0,24.265469,40.7781,25.989363,90.12015,11.499023,5.6873865,0.0,6.923737,0.0,21.675373,22.271473,3.972406,82.78831,24.265469,0.0,1.5293853,0.0,1.0,0.0,6.54
15.031888,-1.8494785,0.036740158,16.84,1063.148,0.62666667,19.144241,-2.5905054,3.7169166,2.2600038,0.0,0.0,17.907915,4.390415,0.0,0.0,64.95052,19.510334,13.089513,35.895287,0.0,4.390415,0.0,11.835813,0.0,0.0,10.463361,6.923737,6.923737,58.026783,0.0,8.06786,0.0,0.0,1.0,4.48
13.592951,-0.5969766,0.57823783,22.942858,477.517,1.0,16.487183,-2.5243096,3.0633812,1.5036168,0.0,11.81436,0.0,0.0,0.0,0.0,24.265469,30.320383,26.303276,64.718376,5.7495117,0.0,0.0,11.835813,0.0,0.0,42.683636,11.126903,4.8999095,41.29811,6.066367,0.33047363,1.0,0.0,0.0,5.59
13.739944,-0.9675907,0.67528415,24.058823,462.502,0.9117647,16.366938,-2.4997025,3.0879407,1.5092633,0.0,11.81436,5.9693055,0.0,0.0,0.0,37.107113,35.549313,13.089513,64.718376,5.7495117,0.0,0.0,11.835813,0.0,0.0,41.51627,17.741552,0.0,47.36448,0.0,0.22130936,1.0,0.0,0.0,7.01
11.749394,-3.3809915,0.60988927,13.137931,436.921,1.2413793,35.495693,-2.2474124,3.0084097,2.0382051,0.0,0.0,5.9693055,17.404816,0.0,5.098682,35.013428,18.19329,13.303441,58.11119,0.0,0.0,11.60094,0.0,5.022633,11.0334015,16.102785,22.899372,11.352888,29.928576,18.1991,0.09175989,0.0,1.0,0.0,5.47
13.843825,-1.8840964,0.035501767,16.28,1062.141,0.58666664,16.377264,-2.6024284,3.8099146,2.2708979,0.0,0.0,23.877222,4.794537,0.0,0.0,58.026783,19.069544,13.089513,35.895287,0.0,0.0,0.0,11.835813,0.0,0.0,5.5634513,11.823647,6.923737,58.026783,0.0,8.20765,0.0,0.0,1.0,7.37
15.00411,-1.9074092,0.03325296,16.84,1065.12,0.62666667,19.144241,-2.5944917,3.7169166,2.2600038,0.0,0.0,17.907915,4.390415,0.0,0.0,58.026783,26.117216,19.696394,35.895287,0.0,4.390415,0.0,11.835813,0.0,0.0,10.463361,6.923737,0.0,58.026783,0.0,5.261782,0.0,0.0,1.0,6.68
14.554248,-2.243813,0.025210803,14.712121,1858.036,0.28787878,16.38244,-2.611655,0.83809733,1.9107113,0.0,0.0,29.846527,4.794537,0.0,0.0,132.53793,25.111385,6.5447564,107.68586,0.0,0.0,0.0,17.753717,0.0,0.0,16.690355,6.923737,13.847474,132.53793,0.0,12.27942,0.0,0.0,0.0,7.48
13.805846,-0.8721997,0.77102524,24.39394,446.547,1.030303,16.366842,-2.4945188,3.1426148,1.4766045,0.0,5.90718,5.9693055,0.0,0.0,0.0,49.239845,17.877653,13.089513,70.28183,0.0,0.0,0.0,18.75955,0.0,0.0,32.475914,35.95282,11.126903,0.0,40.131657,3.598244,1.0,0.0,0.0,6.12
13.52777,-4.232489,0.49958065,15.911765,484.53,1.0294118,32.23343,-2.3679805,3.3181992,1.868174,0.0,10.023292,11.938611,13.212335,0.0,0.0,24.265469,17.692667,29.404436,60.66367,5.7495117,11.374773,0.0,0.0,0.0,10.772449,35.174923,10.726038,31.375265,41.29811,0.0,-0.21977837,0.0,0.0,1.0,4.83
15.08675,-1.8869343,0.04179721,17.142857,1083.182,0.64935064,19.144241,-2.6005757,3.7489693,1.8045021,0.0,0.0,11.938611,4.390415,0.0,0.0,88.35862,25.614302,13.089513,71.79057,0.0,4.390415,0.0,11.835813,0.0,0.0,10.463361,13.847474,12.132734,62.37841,13.847474,7.727124,0.0,0.0,1.0,5.22
14.085203,-6.0792384,0.32700828,14.066667,669.7,1.0222223,32.235004,-2.4617634,3.338651,1.8806533,0.0,15.93047,21.500927,13.139892,21.589043,0.0,35.895287,17.692667,29.404436,82.41456,5.7495117,24.546019,0.0,20.771212,0.0,0.0,16.690355,14.590762,54.474277,32.903946,0.0,3.9682484,0.0,0.0,0.0,5.31
15.898971,-2.3125618,0.016615681,20.588957,2305.648,0.49079755,19.144274,-2.612166,1.665134,1.4853156,11.919109,0.0,17.907915,4.390415,0.0,5.098682,125.05089,49.93667,39.26854,47.786057,0.0,4.390415,0.0,46.326004,0.0,0.0,37.127953,17.802383,24.265469,59.432438,34.618687,19.145828,0.0,1.0,2.0,8.33
11.232854,-0.84796965,0.8022971,12.454545,315.76,1.2272727,35.495693,-2.0766883,2.8648717,2.0615892,0.0,0.0,5.9693055,4.6818027,0.0,5.098682,35.013428,11.937522,0.0,58.614105,0.0,0.0,11.60094,0.0,5.022633,11.0334015,5.022633,22.160305,0.0,16.814537,37.37951,0.0,0.0,1.0,0.0,3.77
13.448078,-4.3261633,0.30525917,12.028571,502.501,0.9142857,32.23343,-2.3571415,2.816631,2.1441345,0.0,10.023292,17.907915,13.212335,0.0,0.0,24.265469,24.11349,23.276558,60.66367,5.7495117,11.374773,0.0,0.0,0.0,10.772449,16.521961,4.305216,43.508,24.265469,0.0,-0.87311786,0.0,0.0,0.0,6.35
13.443276,-3.8321254,0.6012216,16.5,453.564,1.125,32.233273,-2.2290745,3.226228,1.7695563,0.0,10.023292,5.9693055,8.417797,0.0,0.0,6.066367,27.704863,22.711517,58.782486,0.0,11.374773,0.0,33.612854,0.0,10.902925,40.996128,27.941193,0.0,18.329578,50.79396,8.503053,0.0,1.0,1.0,6.15
13.910173,-0.9656969,0.5534328,23.0,506.555,0.9459459,16.487253,-2.500321,3.1607914,1.5168147,0.0,11.81436,5.9693055,0.0,0.0,0.0,37.107113,42.156193,26.303276,64.718376,5.7495117,0.0,0.0,11.835813,0.0,0.0,42.683636,23.968546,4.8999095,41.29811,6.066367,0.23268409,1.0,0.0,0.0,6.74
13.029538,-3.8171964,0.37387988,11.833333,440.55,1.0666667,32.2333,-2.1311967,3.2436397,1.7628149,0.0,10.023292,0.0,13.401775,0.0,5.098682,50.245678,15.4783535,4.722095,66.488075,5.7495117,5.6873865,11.761885,0.0,0.0,10.772449,32.42966,17.325336,6.32732,42.46457,12.132734,4.106634,0.0,1.0,0.0,4.0
13.998597,-1.1887037,0.4642871,22.589743,528.605,0.974359,16.366966,-2.500996,3.1569374,1.5511402,0.0,11.81436,5.9693055,0.0,0.0,0.0,48.94798,35.549313,13.089513,70.28183,11.840869,0.0,0.0,23.676682,0.0,0.0,36.934124,29.531998,4.8999095,43.01285,18.1991,3.4676971,1.0,0.0,0.0,5.33
14.379845,-4.301484,0.13976909,11.67347,700.795,0.6530612,32.23473,-2.2964258,3.4264164,1.5536118,0.0,25.953762,0.0,20.808,0.0,0.0,24.265469,53.575283,31.47728,114.38562,17.248535,11.374773,0.0,6.923737,0.0,21.675373,33.70837,3.972406,82.85043,48.530937,0.0,1.5271246,0.0,1.0,0.0,6.77
14.99607,-2.0066135,0.0981161,26.59375,912.843,0.828125,19.144238,-2.6025991,3.8184245,2.094586,0.0,0.0,17.907915,9.072218,0.0,5.098682,5.213385,37.852985,13.089513,11.890772,0.0,4.390415,0.0,0.0,0.0,0.0,4.8999095,24.72612,0.0,0.0,0.0,-0.2704114,0.0,1.0,1.0,5.39
13.882576,-4.1363,0.5301976,12.8,489.597,1.0857143,32.23343,-2.3674896,3.1924336,1.776892,0.0,10.023292,5.9693055,8.417797,5.2618914,0.0,35.895287,22.215542,22.294638,87.97801,6.0692215,11.374773,0.0,32.102325,0.0,0.0,41.888077,26.682957,0.0,44.17931,31.189205,5.919975,0.0,0.0,0.0,4.61
14.321192,-4.681876,0.16101138,13.298245,836.942,0.7719298,32.236195,-2.4292545,3.606192,1.4288976,0.0,41.88423,0.0,39.087997,0.0,0.0,42.46457,29.697948,36.514233,137.76855,11.499023,15.765187,0.0,12.740958,0.0,0.0,26.869017,29.82892,62.75053,54.288216,4.722095,0.7992968,0.0,0.0,0.0,6.24
13.924787,-4.103585,0.4981928,13.114285,492.641,0.9714286,32.23343,-2.3674977,3.1701953,1.7927713,0.0,10.023292,5.9693055,8.417797,0.0,0.0,41.961655,10.58287,22.294638,87.4751,0.0,11.374773,0.0,34.618687,0.0,0.0,29.779867,27.66426,16.690355,19.913841,31.189205,10.4603405,0.0,0.0,0.0,4.01
14.2491865,-4.404401,0.2150474,13.479167,712.246,0.9583333,35.495697,-2.4218495,3.4284215,1.6293916,0.0,25.953762,5.9693055,21.55769,0.0,0.0,59.62896,22.715302,29.404436,111.70266,5.7495117,11.374773,11.60094,20.771212,5.022633,0.0,33.690704,9.868668,31.375265,73.34469,6.923737,4.505371,0.0,0.0,0.0,5.56
15.08951,-2.1881585,0.034784507,16.948051,1093.174,0.64935064,19.144241,-2.6244075,3.7137296,2.3383706,0.0,0.0,17.907915,4.390415,0.0,0.0,58.026783,25.111385,13.089513,35.895287,0.0,4.390415,0.0,11.835813,0.0,0.0,10.463361,20.771212,0.0,58.026783,0.0,8.518482,0.0,0.0,1.0,6.72
13.908415,-4.2949862,0.45943427,13.351352,544.651,1.0,32.234863,-2.3678434,3.267107,1.8534952,0.0,20.046583,5.9693055,16.835594,0.0,0.0,29.82892,28.275537,28.809742,76.85111,5.7495117,11.374773,0.0,20.771212,0.0,0.0,28.127253,9.868668,35.68048,44.17931,6.923737,4.4621415,0.0,0.0,0.0,4.81
13.795501,-0.6240599,0.67758024,24.058823,461.518,0.9411765,16.255693,-2.5048583,3.0879407,1.5092633,0.0,11.81436,0.0,0.0,0.0,0.0,37.107113,23.713501,13.089513,64.718376,5.7495117,0.0,0.0,11.835813,0.0,0.0,48.061028,12.841643,4.8999095,41.29811,6.066367,0.2933757,1.0,0.0,0.0,5.26
14.646838,-1.8981825,0.10691627,28.36,717.661,0.76,19.144232,-2.6061125,3.414989,2.5571196,0.0,0.0,17.907915,4.390415,0.0,0.0,0.0,25.614302,13.089513,0.0,0.0,4.390415,0.0,0.0,0.0,0.0,4.8999095,13.847474,0.0,0.0,0.0,0.5715389,0.0,0.0,2.0,4.84
14.246037,-4.7061796,0.20219962,13.745098,745.798,0.9411765,32.234787,-2.4213605,3.461828,1.5963835,0.0,25.953762,12.145604,21.55769,13.171246,0.0,35.895287,28.151602,29.404436,112.243484,5.7495117,24.546019,0.0,20.771212,0.0,0.0,40.259987,22.001402,25.308899,55.145588,11.645832,4.2302446,0.0,0.0,0.0,4.35
13.69269,-1.9511272,0.030888084,14.662162,1051.118,0.4864865,16.376036,-2.6040819,3.2921922,3.334777,0.0,0.0,23.877222,0.0,0.0,0.0,58.026783,25.111385,6.5447564,35.895287,0.0,0.0,0.0,11.835813,0.0,0.0,5.5634513,6.923737,0.0,58.026783,0.0,7.109592,0.0,0.0,0.0,5.45
13.323235,-1.7815949,0.04866419,18.839285,817.872,0.75,32.166523,-2.5981846,3.6194577,2.0946243,0.0,0.0,23.877222,4.794537,0.0,11.761885,32.104107,30.988174,18.174398,0.0,0.0,0.0,11.761885,5.9179063,0.0,0.0,0.0,55.68964,0.0,0.0,0.0,0.24911462,1.0,0.0,1.0,7.51
14.918302,-1.959715,0.08601856,27.409836,909.926,0.78688526,33.11461,-2.6027412,3.557671,2.597824,0.0,0.0,17.907915,4.390415,0.0,0.0,21.587795,25.614302,24.59522,0.0,0.0,4.390415,21.587795,0.0,0.0,0.0,4.8999095,35.435272,0.0,0.0,0.0,0.36590162,0.0,0.0,2.0,7.26
12.91032,-3.7796488,0.39412537,12.823529,499.98,1.1764706,35.495693,-2.2645042,3.1907542,1.6916426,0.0,0.0,5.9693055,13.0996,4.305216,5.098682,35.013428,11.937522,7.047672,82.63761,0.0,0.0,11.60094,0.0,5.022633,11.0334015,21.666237,11.0801525,29.812943,35.99494,18.1991,0.006833587,0.0,2.0,0.0,6.24
13.768298,-4.3814154,0.11867032,11.730769,744.844,0.48076922,32.234863,-2.3693795,3.1387117,1.3447963,0.0,0.0,11.938611,16.835594,8.610432,0.0,84.92914,9.790967,13.089513,155.71388,11.499023,0.0,0.0,0.0,0.0,0.0,11.499023,19.737335,60.66367,12.132734,60.66367,-2.1345468,0.0,0.0,0.0,6.24
13.727257,-1.9696952,0.030714504,14.454545,1093.155,0.46753246,16.376188,-2.6051886,3.314683,3.3743048,0.0,0.0,23.877222,0.0,0.0,0.0,58.026783,19.069544,6.5447564,35.895287,0.0,0.0,0.0,11.835813,0.0,0.0,5.5634513,13.847474,0.0,58.026783,0.0,8.132389,0.0,0.0,0.0,6.71
15.5760145,-2.1996062,0.013448119,22.902655,1623.79,0.69911504,32.116875,-2.6042433,1.6995426,1.6772288,5.9595547,0.0,17.907915,4.390415,12.628789,5.098682,46.75581,43.894825,38.476635,11.890772,0.0,4.390415,12.628789,23.163002,0.0,0.0,11.320731,11.60554,24.944227,13.847474,13.847474,8.042283,0.0,1.0,2.0,8.44
13.6000395,-4.1228538,0.51463735,11.125,454.548,0.96875,32.23343,-2.361491,2.7083604,2.048454,0.0,10.023292,5.9693055,8.417797,0.0,0.0,29.82892,17.692667,23.276558,77.35403,5.7495117,17.062159,0.0,20.771212,0.0,0.0,22.5638,15.556054,0.0,63.42184,25.122839,4.621065,0.0,0.0,0.0,4.0
12.845048,-3.8825984,0.36219358,12.15625,458.492,0.9375,32.233273,-2.2959273,2.7704296,1.9320242,0.0,10.023292,11.938611,13.212335,0.0,0.0,24.265469,17.692667,17.148682,60.66367,5.7495117,11.374773,0.0,0.0,0.0,10.772449,27.896732,0.0,25.308899,42.46457,0.0,0.0,0.0,0.0,0.0,4.91
13.367167,-0.984674,0.71338814,24.0625,434.448,0.9375,16.367098,-2.516282,2.9791582,1.5008664,0.0,11.81436,5.9693055,0.0,0.0,0.0,24.265469,35.549313,13.089513,64.718376,5.7495117,0.0,0.0,11.835813,0.0,0.0,41.51627,4.8999095,0.0,47.36448,0.0,0.22130936,1.0,0.0,0.0,6.06
14.250451,-5.075581,0.20219962,13.745098,745.798,0.9411765,32.234787,-2.4249618,3.46136,1.6325902,0.0,25.953762,12.145604,21.55769,13.171246,0.0,48.028023,28.151602,29.404436,112.243484,5.7495117,24.546019,0.0,20.771212,0.0,0.0,28.506233,28.067768,36.275177,51.103046,4.722095,4.1198874,0.0,0.0,0.0,4.78
14.266141,-5.227602,0.1913118,13.634615,761.797,0.9423077,32.234787,-2.4228902,3.4594264,1.616327,0.0,25.953762,12.331664,21.55769,0.0,13.171246,48.028023,17.692667,29.404436,106.68003,11.499023,24.546019,0.0,20.771212,0.0,0.0,28.127253,34.134136,36.275177,51.103046,4.722095,4.1303005,0.0,0.0,0.0,5.01
14.179701,-4.6453996,0.039123554,16.552238,982.129,0.6865672,32.234917,-2.3685405,3.8585262,1.0088745,0.0,20.046583,17.969725,21.63013,11.761885,0.0,30.68629,40.35922,52.9689,84.92914,5.7495117,21.856695,11.761885,0.0,0.0,10.772449,32.451527,18.594498,92.03893,0.0,11.761885,-1.5767189,0.0,0.0,2.0,7.13
13.698407,-1.9276291,0.030637093,14.586667,1065.145,0.50666666,16.372961,-2.6056957,3.3015234,3.304697,0.0,0.0,17.907915,0.0,0.0,0.0,58.026783,19.069544,13.151638,35.895287,0.0,0.0,0.0,11.835813,0.0,0.0,5.5634513,13.847474,0.0,58.026783,0.0,7.4682364,0.0,0.0,0.0,7.04
13.562662,-4.3167987,0.29949656,11.631579,556.618,0.7631579,32.234783,-2.3552444,2.9165,1.8065784,0.0,20.046583,5.9693055,16.835594,0.0,0.0,24.265469,35.385334,29.791662,84.92914,11.499023,11.374773,0.0,0.0,0.0,10.772449,22.271473,4.305216,74.88326,24.265469,0.0,-0.8519058,0.0,0.0,0.0,6.96
13.480257,-4.1687136,0.54541105,16.151516,468.531,1.0,32.23343,-2.3680286,3.2695317,1.8872167,0.0,10.023292,11.938611,13.212335,0.0,0.0,41.961655,10.58287,22.294638,66.22712,0.0,11.374773,0.0,6.923737,0.0,10.772449,29.425413,16.28949,12.132734,48.530937,11.823647,1.6549819,0.0,0.0,1.0,5.15
13.717517,-0.92837256,0.727487,24.424242,446.503,0.8787879,16.36688,-2.4995322,3.084465,1.4848961,0.0,11.81436,5.9693055,0.0,0.0,0.0,49.239845,35.549313,13.089513,70.784744,0.0,0.0,0.0,11.835813,0.0,0.0,36.934124,23.968546,4.8999095,29.165379,24.265469,0.4921427,1.0,0.0,0.0,5.96
14.21063,-1.9423225,0.029481137,15.784091,1247.324,0.53409094,16.377775,-2.6054344,1.9499542,2.324086,0.0,0.0,23.877222,4.794537,0.0,0.0,58.026783,25.614302,19.63427,35.895287,0.0,0.0,0.0,11.835813,0.0,0.0,5.5634513,18.747385,0.0,58.026783,0.0,7.2082467,0.0,0.0,1.0,7.2
13.615115,-4.309888,0.4183974,15.583333,511.556,1.0,32.23343,-2.3680768,3.3183315,1.8281747,0.0,10.023292,11.938611,13.212335,0.0,0.0,24.265469,10.58287,27.611427,60.66367,0.0,17.062159,0.0,0.0,0.0,10.772449,41.53362,4.305216,37.255573,35.231747,0.0,1.0491234,0.0,0.0,1.0,5.56
14.259438,-4.6086063,0.0947356,13.153846,756.78,0.65384614,32.234863,-2.4702094,3.8621948,1.6120629,11.648809,0.0,11.938611,27.032957,8.610432,10.197364,24.265469,24.010563,14.219595,95.57211,11.499023,0.0,0.0,0.0,0.0,0.0,11.499023,8.610432,74.88326,12.132734,0.0,-1.1879888,0.0,2.0,0.0,5.93
13.699974,-4.436635,0.2412598,11.571428,614.654,0.5952381,32.234863,-2.3684185,2.9780052,1.9212937,0.0,20.046583,11.938611,16.835594,0.0,0.0,24.265469,35.385334,35.91954,84.92914,11.499023,11.374773,0.0,0.0,0.0,10.772449,20.109455,0.0,87.016,12.132734,0.0,-1.8875188,0.0,0.0,0.0,7.34
13.637378,-4.3624053,0.2733324,13.476191,620.702,0.64285713,32.234863,-2.438155,2.9771228,2.0697317,0.0,0.0,11.938611,16.835594,8.610432,0.0,24.265469,24.010563,14.219595,83.92331,11.499023,0.0,0.0,0.0,0.0,0.0,11.499023,8.610432,88.73074,12.132734,0.0,1.5730963,0.0,0.0,0.0,6.21
13.607689,-3.8222873,0.36793208,17.692308,550.637,1.1794872,32.23343,-2.3522112,3.2368166,1.5587544,0.0,0.0,5.9693055,13.0996,4.305216,5.098682,35.54522,20.075377,13.654554,76.85111,11.499023,0.0,0.0,6.923737,0.0,11.0334015,22.532425,22.253805,4.305216,43.10474,44.17931,4.056742,0.0,1.0,0.0,7.38
13.103746,-3.4402044,0.4893467,16.235294,505.04,1.1764706,35.495693,-2.364775,3.1907542,1.6483368,0.0,0.0,5.9693055,17.404816,0.0,5.098682,54.27589,17.18746,7.047672,58.11119,0.0,0.0,11.60094,0.0,5.022633,11.0334015,28.94443,35.906067,4.305216,30.909882,24.265469,0.13342656,1.0,1.0,0.0,5.62
15.976313,-2.3692787,0.016609672,18.619883,2426.676,0.4385965,19.144278,-2.6107318,1.6604512,1.879689,35.757328,0.0,17.907915,4.390415,0.0,5.098682,17.346119,43.894825,71.99232,41.719692,5.7495117,4.390415,0.0,32.4557,0.0,0.0,16.884182,17.802383,24.265469,0.0,0.0,-3.2556534,0.0,1.0,1.0,8.52
14.47087,-4.5789847,0.1517407,13.206897,848.978,0.70689654,32.236195,-2.4291964,3.6337287,1.4319731,0.0,41.88423,0.0,34.697582,0.0,0.0,42.46457,36.807747,43.62403,131.95132,17.248535,11.374773,0.0,6.923737,0.0,0.0,28.313313,9.868668,94.1258,54.288216,4.722095,0.9084043,0.0,0.0,0.0,7.19
14.085431,-0.40045658,0.5870412,23.828571,470.533,0.9714286,16.18079,-2.4909701,3.523445,1.337511,5.8244047,11.81436,0.0,0.0,5.213385,10.197364,54.45323,23.713501,13.089513,76.609146,0.0,0.0,0.0,5.9179063,0.0,0.0,23.496063,43.23101,4.8999095,24.265469,23.09901,0.67444813,1.0,1.0,0.0,5.13
13.970463,-1.8873357,0.0336824,15.649351,1089.211,0.54545456,16.37282,-2.6056101,3.309403,2.307682,0.0,0.0,17.907915,0.0,0.0,0.0,77.289246,19.069544,6.5447564,35.895287,0.0,0.0,0.0,17.753717,0.0,0.0,5.5634513,33.10994,0.0,44.17931,13.847474,8.51226,1.0,0.0,0.0,5.57
14.259957,-4.363993,0.22579473,13.479167,691.828,0.8958333,32.234787,-2.4225974,3.4284215,1.6293916,0.0,25.953762,5.9693055,21.55769,0.0,0.0,54.094387,22.58815,29.404436,112.243484,5.7495117,11.374773,0.0,27.694948,0.0,0.0,39.254154,9.868668,13.176165,98.46753,6.923737,6.1992245,0.0,0.0,0.0,5.75
14.29628,-4.419632,0.1943605,13.34,721.854,0.94,32.234787,-2.422091,3.4690309,1.6214381,0.0,25.953762,5.9693055,21.55769,0.0,0.0,48.028023,24.29955,36.01132,106.68003,11.499023,11.374773,0.0,20.771212,0.0,0.0,33.690704,9.868668,31.375265,80.268425,6.923737,6.4416156,0.0,0.0,0.0,5.59
14.314169,-1.9136068,0.033724416,14.20482,1171.269,0.4939759,16.508514,-2.6082895,3.5371718,2.4785717,11.499023,0.0,17.907915,0.0,0.0,0.0,64.093155,33.28914,20.76435,59.65784,11.499023,0.0,0.0,11.835813,0.0,0.0,5.5634513,13.847474,32.418697,58.026783,0.0,8.325089,0.0,0.0,0.0,4.57
13.607689,-3.8222873,0.36793208,17.692308,550.637,1.1794872,32.23343,-2.3522112,3.2368166,1.5587544,0.0,0.0,5.9693055,13.0996,4.305216,5.098682,35.54522,20.075377,13.654554,76.85111,11.499023,0.0,0.0,6.923737,0.0,11.0334015,22.532425,22.253805,4.305216,43.10474,44.17931,4.056742,0.0,1.0,0.0,8.1
